peraturan1,peraturan2,sumber1,sumber2,similaritas
"Sarana dan prasarana sebagaimana dimaksud pada ayat
(1), meliputi sarana penyimpanan Arsip Konvensional, berupa:
lemari Arsip untuk menyimpan Arsip Biasa dan
Terbatas; brankas/lemari besi untuk menyimpan Arsip
Rahasia;bsarana penyimpanan Arsip media baru, berupa lemari
Arsip sesuai dengan tingkat klasifikasi informasi; dan prasarana, 
berupa ruang penyimpanan yang
representatif sesuai dengan tingkat klasifikasi
informasi.","Sarana dan prasarana sebagaimana dimaksud pada ayat
(1), terdiri atas sarana penyimpanan Arsip Konvensional, berupa:
lemari Arsip untuk menyimpan Arsip Biasa dan
Terbatas; brankas/lemari besi untuk menyimpan Arsip
Rahasia;bsarana penyimpanan Arsip media baru, berupa lemari
Arsip sesuai dengan tingkat klasifikasi informasi; dan prasarana, 
berupa ruang penyimpanan yang
representatif sesuai dengan tingkat klasifikasi
informasi.",permen-1-2022-5.pdf,permen-1-2022-5.pdf,selaras
"Sarana dan prasarana sebagaimana dimaksud pada ayat
(1), meliputi sarana penyimpanan Arsip Konvensional, berupa:
lemari Arsip untuk menyimpan Arsip Biasa dan
Terbatas; brankas/lemari besi untuk menyimpan Arsip
Rahasia;bsarana penyimpanan Arsip media baru, berupa lemari
Arsip sesuai dengan tingkat klasifikasi informasi; dan prasarana, 
berupa ruang penyimpanan yang
representatif sesuai dengan tingkat klasifikasi
informasi.","Pengisian Dana Cadangan setiap tahun dianggarkan
dalam Kelompok Pembiayaan Jenis Pengeluaran
Daerah, Obyek Transfer dari Dana Cadangan.",permen-1-2022-5.pdf,permen-29-2002-5.pdf,netral
"Sarana dan prasarana sebagaimana dimaksud pada ayat
(1), meliputi sarana penyimpanan Arsip Konvensional, berupa:
lemari Arsip untuk menyimpan Arsip Biasa dan
Terbatas; brankas/lemari besi untuk menyimpan Arsip
Rahasia;bsarana penyimpanan Arsip media baru, berupa lemari
Arsip sesuai dengan tingkat klasifikasi informasi; dan prasarana, 
berupa ruang penyimpanan yang
representatif sesuai dengan tingkat klasifikasi
informasi.","Selambat-lambatnya satu hari kerja setelah Tahun
Anggaran berakhir, Bendahara Umum Daerah
melakukan penghitungan kas dan dituangkan dalam
Berita Acara.",permen-1-2022-5.pdf,permen-29-2002-5.pdf,netral
"Ruang penyimpanan sebagaimana dimaksud pada ayat (2)
huruf c dilengkapi dengan pengamanan berupa kamera
pengawas, kunci pengamanan ruangan, tabung pemadam
kebakaran, dan/atau media simpan Arsip berbasis
elektronik maupun non-elektronik.","Format Susunan Bidang Pemerintahan dan Perangkat
Daerah Propinsi, Kabupaten,dan Kota dalam APBD
tercantum dalam Lampiran I Keputusan ini.",permen-1-2022-5.pdf,permen-29-2002-5.pdf,netral
"Ruang penyimpanan sebagaimana dimaksud pada ayat (2)
huruf c dilengkapi dengan pengamanan berupa kamera
pengawas, kunci pengamanan ruangan, tabung pemadam
kebakaran, dan/atau media simpan Arsip berbasis
elektronik maupun non-elektronik.","International Development Association adalah LKI yang 
merupakan bagian dari World Bank Group yang 
menawarkan pinjaman lunak dan hibah kepada negaranegara berkembang termiskin di dunia, yang 
keanggotaan Indonesia di dalamnya disahkan dengan 
Undang-Undang Nomor 3 Tahun 1968 tentang 
Keanggotaan Republik Indonesia pada International 
Development Association.",permen-1-2022-5.pdf,permen-50-2019-5.pdf,netral
"Ruang penyimpanan sebagaimana dimaksud pada ayat (2)
huruf c dilengkapi dengan pengamanan berupa kamera
pengawas, kunci pengamanan ruangan, tabung pemadam
kebakaran, dan/atau media simpan Arsip berbasis
elektronik maupun non-elektronik.","Ruang penyimpanan sebagaimana dimaksud pada ayat (2) tidak dilengkapi dengan pengamanan berupa kamera, pengawas, kunci pengamanan ruangan, tabung pemadam kebakaran, dan/atau media simpan Arsip berbasis elektronik maupun non-elektronik.",permen-1-2022-5.pdf,permen-1-2022-5.pdf,kontradiksi
"Ruang penyimpanan sebagaimana dimaksud pada ayat (2)
huruf c dilengkapi dengan pengamanan berupa kamera
pengawas, kunci pengamanan ruangan, tabung pemadam
kebakaran, dan/atau media simpan Arsip berbasis
elektronik maupun non-elektronik.","Ruang penyimpanan sebagaimana dimaksud pada ayat (2) tidak dilengkapi dengan pengamanan berupa kamera, pengawas, kunci pengamanan ruangan, tabung pemadam kebakaran, dan/atau media simpan Arsip berbasis elektronik maupun non-elektronik.",permen-1-2022-5.pdf,permen-1-2022-5.pdf,kontradiksi
"Ruang penyimpanan sebagaimana dimaksud pada ayat (2)
huruf c dilengkapi dengan pengamanan berupa kamera
pengawas, kunci pengamanan ruangan, tabung pemadam
kebakaran, dan/atau media simpan Arsip berbasis
elektronik maupun non-elektronik.","Ruang penyimpanan
huruf c dilengkapi dengan pengamanan berupa kamera
pengawas, kunci pengamanan ruangan, tabung pemadam
kebakaran, dan/atau media simpan Arsip berbasis
elektronik maupun non-elektronik.",permen-1-2022-5.pdf,permen-1-2022-5.pdf,selaras
"Ruang penyimpanan sebagaimana dimaksud pada ayat (2)
huruf c dilengkapi dengan pengamanan berupa kamera
pengawas, kunci pengamanan ruangan, tabung pemadam
kebakaran, dan/atau media simpan Arsip berbasis
elektronik maupun non-elektronik.","Ruang penyimpanan sebagaimana dimaksud pada ayat (2)
huruf c dilengkapi kamera
pengawas, kunci pengamanan ruangan, tabung pemadam
kebakaran, dan/atau media simpan Arsip berbasis
elektronik maupun non-elektronik.",permen-1-2022-5.pdf,permen-1-2022-5.pdf,selaras
"Pengamanan Arsip Dinamis sebagaimana dimaksud dalam
Pasal 10 dikoordinasikan oleh Unit Kearsipan.","Perluasan penanaman modal di subsektor tanaman pangan dan perkebunan adalah
peningkatan investasi untuk membiayai satu atau lebih kegiatan sbb:
− Diversifikasi, yaitu menambah jenis tanaman; dan/atau
− Peremajaan/rehabilitasi yang menggunakan bibit unggul; dan/atau
− Intensifikasi, yaitu meningkatkan produksi tanpa menambah lahan; dan/atau
− Menambah kapasitas produksi unit pengolahan; dan atau
− Menambah areal tanaman; dan/atau
− Integrasi usaha dengan usaha industri hulu serta hilir.",permen-1-2022-5.pdf,permen-38-1999-5.pdf,netral
"Pengamanan Arsip Dinamis sebagaimana dimaksud dalam
Pasal 10 dikoordinasikan oleh Unit Kearsipan.","Jabatan lain sebagaimana dimaksud pada Ayat
(3) termasuk menjadi anggota Tim atau Panitia dalam
rangka pelaksanaan APBD pada Perangkat Daerah
yang akan atau sedang diperiksanya.",permen-1-2022-5.pdf,permen-29-2002-5.pdf,netral
"Pengamanan Arsip Dinamis sebagaimana dimaksud dalam
Pasal 10 dikoordinasikan oleh Unit Kearsipan.","Pengamanan Arsip Dinamis sebagaimana dimaksud dalam
Pasal 10 tidak dikoordinasikan oleh Unit Kearsipan.",permen-1-2022-5.pdf,permen-1-2022-5.pdf,kontradiksi
"Pengamanan Arsip Dinamis sebagaimana dimaksud dalam
Pasal 10 dikoordinasikan oleh Unit Kearsipan.","Pengamanan Arsip Dinamis sebagaimana dimaksud dalam
Pasal 10 dikoordinasikan oleh Unit Keamanan.",permen-1-2022-5.pdf,permen-1-2022-5.pdf,kontradiksi
"Pengamanan Arsip Dinamis sebagaimana dimaksud dalam
Pasal 10 dikoordinasikan oleh Unit Kearsipan.",Pengamanan Arsip Dinamis dikoordinasikan oleh Unit Kearsipan.,permen-1-2022-5.pdf,permen-1-2022-5.pdf,selaras
"Pengamanan Arsip Dinamis sebagaimana dimaksud dalam
Pasal 10 dikoordinasikan oleh Unit Kearsipan.","Pengamanan Arsip Dinamis sebagaimana dimaksud dalam
Pasal 10 dikelola oleh Unit Kearsipan.",permen-1-2022-5.pdf,permen-1-2022-5.pdf,selaras
"Pengamanan Arsip Dinamis dilakukan oleh Pejabat
Fungsional Arsiparis di Unit Pengolah dan di Unit
Kearsipan.","Menteri selaku BUN berwenang
mengelola/menatausahakan Investasi Pemerintah.
",permen-1-2022-5.pdf,permen-53-2020-5.pdf,netral
"Pengamanan Arsip Dinamis dilakukan oleh Pejabat
Fungsional Arsiparis di Unit Pengolah dan di Unit
Kearsipan.","Perusahaan PMDN atau non PMA/PMDN yang telah sah berbadan hukum yang
sahamnya akan dibeli oleh perusahaan PMA dan atau badan hukum asing dan atau
warga negara asing, wajib mengajukan permohonan perubahan status menjadi PMA
kepada Meninves/Kepala BKPM atau Ketua BKPMD.",permen-1-2022-5.pdf,permen-38-1999-5.pdf,netral
"Pengamanan Arsip Dinamis dilakukan oleh Pejabat
Fungsional Arsiparis di Unit Pengolah dan di Unit
Kearsipan.","Pengamanan Arsip Dinamis tidak dilakukan oleh Pejabat
Fungsional Arsiparis di Unit Pengolah dan di Unit
Kearsipan.",permen-1-2022-5.pdf,permen-1-2022-5.pdf,kontradiksi
"Pengamanan Arsip Dinamis dilakukan oleh Pejabat
Fungsional Arsiparis di Unit Pengolah dan di Unit
Kearsipan.","Pengamanan Arsip Dinamis dilakukan oleh Pejabat
Nonfungsional Arsiparis di Unit Pengolah dan di Unit
Kearsipan.",permen-1-2022-5.pdf,permen-1-2022-5.pdf,kontradiksi
"Pengamanan Arsip Dinamis dilakukan oleh Pejabat
Fungsional Arsiparis di Unit Pengolah dan di Unit
Kearsipan.","Pejabat Fungsional Arsiparis di Unit Pengolah dan Unit
Kearsipan melakukan pengamanan arsip dinamis.",permen-1-2022-5.pdf,permen-1-2022-5.pdf,selaras
"Pengamanan Arsip Dinamis dilakukan oleh Pejabat
Fungsional Arsiparis di Unit Pengolah dan di Unit
Kearsipan.","Pengamanan Arsip Dinamis oleh Pejabat
Fungsional Arsiparis di Unit Pengolah dan di Unit
Kearsipan.",permen-1-2022-5.pdf,permen-1-2022-5.pdf,selaras
"Dalam hal belum tersedia Pejabat Fungsional Arsiparis di
Unit Pengolah dan di Unit Kearsipan, Pejabat Pimpinan
Tinggi Pratama dapat menugaskan Pejabat Administrasi
untuk melaksanakan tugas Pengamanan Arsip Dinamis
sebagai pelaksana Arsip.","Subbidang Kelembagaan Pendanaan Lingkungan mempunyai tugas melakukan penyiapan bahan
koordinasi, telaahan staf, pengkajian dan evaluasi serta penyusunan rancangan rumusan kebijakan di
bidang kelembagaan pendanaan Lingkungan.",permen-1-2022-5.pdf,permen-9-2001-5.pdf,netral
"Dalam hal belum tersedia Pejabat Fungsional Arsiparis di
Unit Pengolah dan di Unit Kearsipan, Pejabat Pimpinan
Tinggi Pratama dapat menugaskan Pejabat Administrasi
untuk melaksanakan tugas Pengamanan Arsip Dinamis
sebagai pelaksana Arsip.","Klasifikasi Keamanan Arsip Dinamis pada tingkat Biasa
sebagaimana dimaksud dalam Pasal 3 huruf a didasarkan
pertimbangan apabila diketahui oleh Publik tidak memiliki
dampak yang dapat mengganggu kinerja satuan organisasi.",permen-1-2022-5.pdf,permen-1-2022-5.pdf,netral
"Dalam hal belum tersedia Pejabat Fungsional Arsiparis di
Unit Pengolah dan di Unit Kearsipan, Pejabat Pimpinan
Tinggi Pratama dapat menugaskan Pejabat Administrasi
untuk melaksanakan tugas Pengamanan Arsip Dinamis
sebagai pelaksana Arsip.","Dalam melaksanakan tugas sebagaimana dimaksud dalam Pasal 96, Bidang Budaya menyelenggarakan fungsi:
penyiapan bahan rancangan rumusan kebijaksanaan aspek budaya dalam pengelolaan Lingkungan di
bidang budaya Lingkungan dan pranata adat;
penyusunan bahan rancangan rumusan sasaran aspek budaya dalam pengelolaan lingkungan di bidang
budaya Lingkungan dan pranata adat;
pelaksanaan koordinasi penyusunan telaahan staf dan pengkajian aspek budaya dalam pengelolaan
Lingkungan di bidang budaya lingkungan dan pranata adat;
pemantauan dan evaluasi atas pelaksanaan kebijakan aspek budaya dalam pengelolaan lingkungan di
bidang budaya Lingkungan dan pranata adat.",permen-1-2022-5.pdf,permen-9-2001-5.pdf,netral
"Dalam hal belum tersedia Pejabat Fungsional Arsiparis di
Unit Pengolah dan di Unit Kearsipan, Pejabat Pimpinan
Tinggi Pratama dapat menugaskan Pejabat Administrasi
untuk melaksanakan tugas Pengamanan Arsip Dinamis
sebagai pelaksana Arsip.","Berdasarkan Peraturan Daerah tentang APBD, Kepala
Daerah menetapkan Rencana Anggaran satuan kerja
menjadi Dokumen Anggaran Satuan Kerja.",permen-1-2022-5.pdf,permen-29-2002-5.pdf,netral
"Dalam hal belum tersedia Pejabat Fungsional Arsiparis di
Unit Pengolah dan di Unit Kearsipan, Pejabat Pimpinan
Tinggi Pratama dapat menugaskan Pejabat Administrasi
untuk melaksanakan tugas Pengamanan Arsip Dinamis
sebagai pelaksana Arsip.","Dalam hal belum tersedia Pejabat Fungsional Arsiparis di
Unit Pengolah dan di Unit Kearsipan, Pejabat Pimpinan
Tinggi Pratama tidak dapat menugaskan Pejabat Administrasi
untuk melaksanakan tugas Pengamanan Arsip Dinamis
sebagai pelaksana Arsip.",permen-1-2022-5.pdf,permen-1-2022-5.pdf,kontradiksi
"Dalam hal belum tersedia Pejabat Fungsional Arsiparis di
Unit Pengolah dan di Unit Kearsipan, Pejabat Pimpinan
Tinggi Pratama dapat menugaskan Pejabat Administrasi
untuk melaksanakan tugas Pengamanan Arsip Dinamis
sebagai pelaksana Arsip.","Dalam hal ketersediaan Pejabat Fungsional Arsiparis di
Unit Pengolah dan di Unit Kearsipan, Pejabat Pimpinan
Tinggi Pratama dapat menugaskan Pejabat Administrasi
untuk melaksanakan tugas Pengamanan Arsip Dinamis
sebagai pelaksana Arsip.",permen-1-2022-5.pdf,permen-1-2022-5.pdf,kontradiksi
"Pada saat Peraturan Menteri Koordinator ini mulai berlaku,
Peraturan Menteri Koordinator Bidang Kemaritiman Nomor 11
Tahun 2018 tentang Sistem Klasifikasi Keamanan dan Akses
Arsip Dinamis Kementerian Koordinator Bidang Kemaritiman
(Berita Negara Republik Indonesia Tahun 2018 Nomor 1422),
dicabut dan dinyatakan tidak berlaku.","Pada saat Peraturan Menteri Koordinator ini mulai berlaku,
Peraturan Menteri Koordinator Bidang Kemaritiman Nomor 11
Tahun 2018 tentang Sistem Klasifikasi Keamanan dan Akses
Arsip Dinamis Kementerian Koordinator Bidang Kemaritiman
(Berita Negara Republik Indonesia Tahun 2018 Nomor 1422),
dicabut dan tidak berlaku.",permen-1-2022-5.pdf,permen-1-2022-5.pdf,selaras
"Pada saat Peraturan Menteri Koordinator ini mulai berlaku,
Peraturan Menteri Koordinator Bidang Kemaritiman Nomor 11
Tahun 2018 tentang Sistem Klasifikasi Keamanan dan Akses
Arsip Dinamis Kementerian Koordinator Bidang Kemaritiman
(Berita Negara Republik Indonesia Tahun 2018 Nomor 1422),
dicabut dan dinyatakan tidak berlaku.","Pada saat Peraturan Menteri Koordinator ini mulai berlaku,
Peraturan Menteri Koordinator Bidang Kemaritiman Nomor 11
Tahun 2018 tentang Sistem Klasifikasi Keamanan dan Akses
Arsip Dinamis Kementerian Koordinator Bidang Kemaritiman
(Berita Negara Republik Indonesia Tahun 2018 Nomor 1422),
dinyatakan tidak berlaku.",permen-1-2022-5.pdf,permen-1-2022-5.pdf,selaras
"Pada saat Peraturan Menteri Koordinator ini mulai berlaku,
Peraturan Menteri Koordinator Bidang Kemaritiman Nomor 11
Tahun 2018 tentang Sistem Klasifikasi Keamanan dan Akses
Arsip Dinamis Kementerian Koordinator Bidang Kemaritiman
(Berita Negara Republik Indonesia Tahun 2018 Nomor 1422),
dicabut dan dinyatakan tidak berlaku.","Pejabat Pimpinan Tinggi Pratama sebagaimana dimaksud
pada ayat (1) huruf c, berwenang mengakses Arsip di
bawah kewenangannya, namun tidak diberikan hak akses
untuk informasi yang terdapat pada Menteri Koordinator
dan Pimpinan Tinggi Madya, kecuali telah mendapatkan
izin.",permen-1-2022-5.pdf,permen-1-2022-5.pdf,netral
"Pada saat Peraturan Menteri Koordinator ini mulai berlaku,
Peraturan Menteri Koordinator Bidang Kemaritiman Nomor 11
Tahun 2018 tentang Sistem Klasifikasi Keamanan dan Akses
Arsip Dinamis Kementerian Koordinator Bidang Kemaritiman
(Berita Negara Republik Indonesia Tahun 2018 Nomor 1422),
dicabut dan dinyatakan tidak berlaku.","Bidang Kawasan Budidaya membawahkan:
Subbidang Kawasan Hulu;
Subbidang Kawasan Hilir.",permen-1-2022-5.pdf,permen-9-2001-5.pdf,netral
"Pada saat Peraturan Menteri Koordinator ini mulai berlaku,
Peraturan Menteri Koordinator Bidang Kemaritiman Nomor 11
Tahun 2018 tentang Sistem Klasifikasi Keamanan dan Akses
Arsip Dinamis Kementerian Koordinator Bidang Kemaritiman
(Berita Negara Republik Indonesia Tahun 2018 Nomor 1422),
dicabut dan dinyatakan tidak berlaku.","Pada saat Peraturan Menteri Koordinator ini mulai berlaku,
Peraturan Menteri Koordinator Bidang Kemaritiman Nomor 11
Tahun 2018 tentang Sistem Klasifikasi Keamanan dan Akses
Arsip Dinamis Kementerian Koordinator Bidang Kemaritiman
(Berita Negara Republik Indonesia Tahun 2018 Nomor 1422),
tidak dicabut dan dinyatakan berlaku.",permen-1-2022-5.pdf,permen-1-2022-5.pdf,kontradiksi
"Pada saat Peraturan Menteri Koordinator ini mulai berlaku,
Peraturan Menteri Koordinator Bidang Kemaritiman Nomor 11
Tahun 2018 tentang Sistem Klasifikasi Keamanan dan Akses
Arsip Dinamis Kementerian Koordinator Bidang Kemaritiman
(Berita Negara Republik Indonesia Tahun 2018 Nomor 1422),
dicabut dan dinyatakan tidak berlaku.","Pada saat Peraturan Menteri Koordinator ini belum berlaku,
Peraturan Menteri Koordinator Bidang Kemaritiman Nomor 11
Tahun 2018 tentang Sistem Klasifikasi Keamanan dan Akses
Arsip Dinamis Kementerian Koordinator Bidang Kemaritiman
(Berita Negara Republik Indonesia Tahun 2018 Nomor 1422),
dicabut dan dinyatakan tidak berlaku.",permen-1-2022-5.pdf,permen-1-2022-5.pdf,kontradiksi
"Naskah Kesepakatan Kerja Sama disusun sesuai dengan:
ketentuan peraturan perundang-undangan
kebutuhan pelaksanaan Kerja Sama dan
kesepakatan Mitra Kerja Sama.","Susunan Naskah Kesepakatan Kerja Sama sesuai dengan:
ketentuan peraturan perundang-undangan
kebutuhan pelaksanaan Kerja Sama dan
kesepakatan Mitra Kerja Sama.",permen-2-2021-5.pdf,permen-2-2021-5.pdf,selaras
"Naskah Kesepakatan Kerja Sama disusun sesuai dengan:
ketentuan peraturan perundang-undangan
kebutuhan pelaksanaan Kerja Sama dan
kesepakatan Mitra Kerja Sama.","Naskah Kesepakatan Kerja Sama disusun dengan memperhatikan 
ketentuan peraturan perundang-undangan
kebutuhan pelaksanaan Kerja Sama dan
kesepakatan Mitra Kerja Sama.",permen-2-2021-5.pdf,permen-2-2021-5.pdf,selaras
"Naskah Kesepakatan Kerja Sama disusun sesuai dengan:
ketentuan peraturan perundang-undangan
kebutuhan pelaksanaan Kerja Sama dan
kesepakatan Mitra Kerja Sama.","Rahasia adalah klasifikasi informasi dari Arsip yang apabila
diketahui oleh pihak yang tidak berhak dapat
mengakibatkan terganggunya fungsi penyelenggaraan
negara, sumber daya nasional dan/atau ketertiban umum.",permen-2-2021-5.pdf,permen-1-2022-5.pdf,netral
"Naskah Kesepakatan Kerja Sama mencakup materi
kesepakatan yang bersifat pokok atau prinsip dan/atau
implementatif.","Persetujuan sebagaimana dimaksud dalam ayat (8) diterbitkan selambat-lambatnya 10
(sepuluh) hari kerja sejak permohonan yang telah lengkap dan benar diterima.",permen-2-2021-5.pdf,permen-38-1999-5.pdf,netral
"Naskah Kesepakatan Kerja Sama mencakup materi
kesepakatan yang bersifat pokok atau prinsip dan/atau
implementatif.","Naskah Kesepakatan Kerja Sama tidak mencakup materi
kesepakatan yang bersifat pokok atau prinsip dan/atau
implementatif.",permen-2-2021-5.pdf,permen-2-2021-5.pdf,kontradiksi
